src_bytes,dst_bytes,logged_in,is_guest_login,is_host_login,dst_host_count,class
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
334,0,1,0,0,10,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
245,1761,1,0,0,42,normal
0,0,0,0,0,19,normal
33,88,0,0,0,255,normal
42,42,0,0,0,255,normal
213,1752,1,0,0,73,normal
0,0,0,0,0,255,anomaly
343,293,1,0,0,255,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
324,3410,1,0,0,255,normal
36,101,0,0,0,132,normal
0,0,0,0,0,255,anomaly
228,397,1,0,0,255,normal
0,0,0,0,0,255,anomaly
516,4,0,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
8,0,0,0,0,3,anomaly
0,0,0,0,0,255,anomaly
317,898,1,0,0,14,normal
0,0,0,0,0,255,normal
1,0,0,0,0,255,anomaly
30,0,0,0,0,56,normal
332,481,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,2,normal
350,284,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
46,77,0,0,0,255,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
245,565,1,0,0,255,normal
337,4874,1,0,0,33,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
11681,1371,1,0,0,67,normal
227,15475,1,0,0,255,normal
3346,374,1,0,0,21,normal
45,114,0,0,0,255,normal
0,0,0,0,0,79,anomaly
177,475,1,0,0,45,normal
1,0,0,0,0,255,anomaly
207,1969,1,0,0,14,normal
304,511,1,0,0,81,normal
767,334,1,0,0,86,normal
197,310,1,0,0,164,normal
46,46,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
2940,385,1,0,0,255,normal
45,110,0,0,0,255,normal
430,10389,1,0,0,255,normal
199,19835,1,0,0,112,normal
211,392,1,0,0,255,normal
1340,341,1,0,0,122,normal
0,0,0,0,0,255,anomaly
194,1423,1,0,0,107,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
203,1792,1,0,0,255,normal
221,256,1,0,0,255,normal
0,0,0,0,0,83,anomaly
0,0,0,0,0,255,anomaly
254,4084,1,0,0,255,normal
0,0,0,0,0,57,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,27,normal
147,105,0,0,0,255,normal
334,1066,1,0,0,255,normal
282,8544,1,0,0,4,normal
0,0,0,0,0,80,anomaly
45,45,0,0,0,255,normal
8,0,0,0,0,2,anomaly
205,882,1,0,0,235,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,3,normal
105,0,0,0,0,13,normal
1896,446,1,0,0,151,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
301,960,1,0,0,82,normal
0,0,0,0,0,255,anomaly
1054,332,1,0,0,112,normal
30,0,0,0,0,54,normal
231,2507,1,0,0,255,normal
5,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
204,50390,1,0,0,5,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
233,13807,1,0,0,255,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
179,24566,1,0,0,1,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,228,anomaly
194,3563,1,0,0,255,normal
0,0,0,0,0,78,anomaly
105,145,0,0,0,37,normal
322,1246,1,0,0,5,normal
1151,8390,1,0,0,101,normal
1,0,0,0,0,255,anomaly
215,0,0,0,0,97,anomaly
0,0,0,0,0,66,anomaly
567,0,0,0,0,110,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
45,111,0,0,0,255,normal
0,0,0,0,0,255,anomaly
356,267,1,0,0,72,normal
44,136,0,0,0,255,normal
192,0,1,0,0,43,normal
2433,330,1,0,0,146,normal
198,2168,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1339,0,0,0,0,133,normal
675,330,1,0,0,97,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,4,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,61632,0,0,0,46,normal
45,77,0,0,0,255,normal
43,132,0,0,0,255,normal
308,3222,1,0,0,255,normal
0,0,0,0,0,255,anomaly
327,362,1,0,0,255,normal
309,3222,1,0,0,255,normal
1874,0,1,0,0,244,normal
210,9076,1,0,0,89,normal
300,14320,1,0,0,15,normal
1486,4152,1,1,0,95,normal
210,5756,1,0,0,55,normal
0,0,0,0,0,250,anomaly
247,2955,1,0,0,130,normal
9,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
342,2263,1,0,0,27,normal
520,0,0,0,0,255,anomaly
319,38506,1,0,0,42,normal
193,758,1,0,0,68,normal
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
174,1733,1,0,0,255,normal
0,0,0,0,0,255,anomaly
214,313,1,0,0,255,normal
0,0,0,0,0,149,anomaly
567,0,0,0,0,130,normal
221,2124,1,0,0,88,normal
1032,0,0,0,0,176,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
7077,0,1,0,0,98,normal
291,1098,1,0,0,112,normal
1085,331,1,0,0,78,normal
30,0,0,0,0,194,normal
273,3070,1,0,0,48,normal
271,8654,1,0,0,114,normal
0,0,0,0,0,255,anomaly
1413,386,1,0,0,255,normal
0,0,0,0,0,8,normal
0,0,0,0,0,255,anomaly
296,327,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
855,332,1,0,0,73,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
323,2996,1,0,0,255,normal
216,4894,1,0,0,255,normal
78,0,0,0,0,255,normal
0,0,0,0,0,247,anomaly
140,2810,1,0,0,1,normal
78,0,0,0,0,255,normal
45,111,0,0,0,175,normal
944,329,1,0,0,157,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
24,36,0,0,0,61,normal
0,0,0,0,0,255,anomaly
1387,326,1,0,0,229,normal
317,17733,1,0,0,255,normal
0,0,0,0,0,63,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
5167,65909,1,0,0,255,normal
0,0,0,0,0,72,anomaly
242,561,1,0,0,2,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,2,normal
0,0,0,0,0,255,anomaly
500,8257,1,0,0,255,normal
344,1247,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
227,1047,1,0,0,118,normal
235,2251,1,0,0,37,normal
237,238,1,0,0,73,normal
45,83,0,0,0,255,normal
285,811,1,0,0,27,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
326,1054,1,1,0,73,normal
224,1540,1,0,0,255,normal
9654,337,1,0,0,156,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
4539,0,1,0,0,189,normal
10,0,0,0,0,50,normal
2261,332,1,0,0,2,normal
45,133,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
7,443,0,0,0,223,normal
0,0,0,0,0,255,anomaly
125,235,1,0,0,145,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
28,0,0,0,0,103,anomaly
0,0,0,0,0,255,anomaly
146,105,0,0,0,255,normal
44,136,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,51,anomaly
0,0,0,0,0,153,normal
129,237,1,0,0,113,normal
212,2739,1,0,0,92,normal
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
105,147,0,0,0,21,normal
201,1856,1,0,0,255,normal
44,44,0,0,0,255,normal
0,0,0,0,0,255,anomaly
196,17602,1,0,0,255,normal
311,7128,1,0,0,115,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,92,0,0,0,19,normal
0,0,0,0,0,255,anomaly
43,79,0,0,0,255,normal
1535,326,1,0,0,212,normal
755,280,1,0,0,140,normal
214,12326,1,0,0,2,normal
43,78,0,0,0,255,normal
1,0,0,0,0,255,anomaly
214,1718,1,0,0,255,normal
195,9384,1,0,0,14,normal
43,75,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
10,139,0,0,0,255,normal
2066,386,1,0,0,255,normal
151,0,0,0,0,133,normal
0,0,0,0,0,255,anomaly
42,70,0,0,0,255,normal
238,306,1,0,0,255,normal
252,0,1,0,0,56,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
145,105,0,0,0,255,normal
1247,330,1,0,0,82,normal
0,0,0,0,0,255,anomaly
9,38,1,0,0,255,normal
0,0,0,0,0,255,anomaly
213,1963,1,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
102,3741,1,0,0,14,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,70,anomaly
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,5,anomaly
2481,367,1,0,0,63,normal
257,545,1,0,0,43,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
287,2459,1,0,0,22,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
30,0,0,0,0,238,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
281,744,1,0,0,67,normal
43,69,0,0,0,255,normal
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,132,anomaly
318,1342,1,0,0,182,normal
0,0,0,0,0,1,normal
0,0,0,0,0,255,anomaly
231,2775,1,0,0,100,normal
0,0,0,0,0,255,anomaly
232,27728,1,0,0,255,normal
226,298,1,0,0,12,normal
0,0,0,0,0,255,anomaly
1339,0,0,0,0,108,normal
8,0,0,0,0,2,anomaly
161,30205,1,0,0,255,normal
295,741,1,0,0,174,normal
0,0,0,0,0,255,anomaly
43,74,0,0,0,255,normal
225,4257,1,0,0,5,normal
8,0,0,0,0,1,anomaly
201,5606,1,0,0,17,normal
279,3018,1,0,0,96,normal
154,13386,1,0,0,150,normal
44,135,0,0,0,255,normal
781,334,1,0,0,26,normal
202,1271,1,0,0,155,normal
1529,4152,1,1,0,130,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
182,0,0,0,0,255,normal
0,0,0,0,0,25,anomaly
0,0,0,0,0,255,anomaly
255,2972,1,0,0,162,normal
334,0,1,0,0,9,anomaly
126,179,0,0,0,28,anomaly
0,0,0,0,0,255,anomaly
301,9121,1,0,0,18,normal
180,255639,1,0,0,255,normal
0,0,0,0,0,255,anomaly
186,1310,1,0,0,8,normal
0,0,0,0,0,255,anomaly
18,0,0,0,0,3,anomaly
0,0,0,0,0,255,anomaly
289,2536,1,0,0,255,normal
201,0,1,0,0,126,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,26,anomaly
113,0,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
211,339,1,0,0,255,normal
335,951,1,0,0,19,normal
46,82,0,0,0,255,normal
24,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
207,318,1,0,0,255,normal
105,105,0,0,0,255,normal
204,633,1,0,0,161,normal
0,0,0,0,0,255,anomaly
339,279,1,0,0,255,normal
18,0,0,0,0,4,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
9,0,1,0,0,112,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
951,330,1,0,0,72,normal
1,0,0,0,0,255,anomaly
244,2316,1,0,0,26,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,39,normal
223,3270,1,0,0,2,normal
0,0,0,0,0,180,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
126,179,0,0,0,45,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
45,73,0,0,0,255,normal
78,0,0,0,0,255,normal
244,4633,1,0,0,255,normal
30,0,0,0,0,255,normal
0,0,0,0,0,207,anomaly
209,312,1,0,0,89,normal
87,225,0,0,0,255,normal
209,3410,1,0,0,255,normal
0,0,0,0,0,255,anomaly
198,366,1,0,0,37,normal
0,0,0,0,0,255,anomaly
205,13831,1,0,0,3,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
252,1352,1,0,0,15,normal
220,1918,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
298,8673,1,0,0,111,normal
601,286,1,0,0,255,normal
0,0,0,0,0,255,anomaly
59,0,0,0,0,31,normal
312,8056,1,0,0,74,normal
0,0,0,0,0,255,anomaly
45,128,0,0,0,255,normal
45,45,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
304,1412,1,0,0,96,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
325,1817,1,0,0,129,normal
3468,0,1,0,0,206,normal
343,520,1,0,0,3,normal
215,755,1,0,0,103,normal
0,0,0,0,0,255,anomaly
291,5415,1,0,0,22,normal
0,0,0,0,0,255,anomaly
326,310,1,0,0,255,normal
520,0,0,0,0,92,anomaly
231,1187,1,0,0,255,normal
30,0,0,0,0,255,normal
45,135,0,0,0,255,normal
198,11607,1,0,0,4,normal
11378,1474,1,0,0,117,normal
305,181,1,0,0,81,normal
54540,8314,1,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,204,anomaly
0,0,0,0,0,255,anomaly
284,657,1,0,0,220,normal
208,1645,1,0,0,6,normal
231,7333,1,0,0,255,normal
1032,0,0,0,0,255,anomaly
280,3727,1,0,0,16,normal
0,0,0,0,0,255,anomaly
343,21900,1,0,0,2,normal
2491,489,1,0,0,255,normal
919,335,1,0,0,136,normal
0,0,0,0,0,13,normal
220,2281,1,0,0,87,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
325,3983,1,0,0,215,normal
0,0,0,0,0,255,anomaly
230,2661,1,0,0,138,normal
0,0,0,0,0,255,anomaly
305,2271,1,0,0,255,normal
302,185,1,0,0,255,normal
292,3740,1,0,0,6,normal
54540,8314,1,0,0,255,anomaly
383,0,1,0,0,255,normal
0,0,0,0,0,255,anomaly
31,91,0,0,0,25,normal
26,0,1,0,0,255,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,15,normal
231,5280,1,0,0,77,normal
349,1719,1,0,0,187,normal
146,105,0,0,0,255,normal
146,105,0,0,0,255,normal
232,14236,1,0,0,1,normal
567,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
306,8521,1,0,0,94,normal
30,0,0,0,0,162,normal
1029,327,1,0,0,129,normal
299,3162,1,0,0,255,normal
12,0,1,0,0,75,normal
0,0,0,0,0,255,anomaly
45,45,0,0,0,255,normal
1036,337,1,0,0,116,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,171,normal
0,0,0,0,0,255,anomaly
250,273,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,90,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
12324,0,0,0,0,54,normal
0,0,0,0,0,34,anomaly
334,0,1,0,0,1,anomaly
193,2969,1,0,0,24,normal
0,0,0,0,0,6,normal
0,0,0,0,0,255,anomaly
256,466,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
308,593,1,0,0,255,normal
227,45024,1,0,0,255,normal
166,27660,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
30,0,0,0,0,251,normal
0,0,0,0,0,255,anomaly
220,314,1,0,0,1,normal
45,45,0,0,0,255,normal
0,0,0,0,0,81,normal
8,0,0,0,0,1,anomaly
0,0,0,0,0,15,normal
0,0,0,0,0,16,normal
0,0,0,0,0,255,anomaly
189,4766,1,0,0,29,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
845,384,1,0,0,140,normal
0,0,0,0,0,255,anomaly
214,1047,1,0,0,42,normal
210,955,1,0,0,85,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,148,anomaly
222,613,1,0,0,255,normal
0,0,0,0,0,255,anomaly
246,1484,1,0,0,183,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
4018,324,1,0,0,255,normal
0,0,0,0,0,155,normal
227,484,1,0,0,79,normal
0,0,0,0,0,255,anomaly
7045,0,1,0,0,2,anomaly
239,775,1,0,0,255,normal
226,1125,1,0,0,96,normal
296,449,1,0,0,53,normal
0,0,0,0,0,255,anomaly
43,73,0,0,0,255,normal
0,0,0,0,0,128,anomaly
8,0,0,0,0,2,anomaly
43,132,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
323,601,1,0,0,61,normal
338,392,1,0,0,255,normal
0,0,0,0,0,255,anomaly
286,915,1,0,0,85,normal
64,0,0,0,0,19,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,1,normal
0,0,0,0,0,255,anomaly
209,2649,1,0,0,51,normal
8,0,0,0,0,2,anomaly
16711,368,1,0,0,82,normal
0,0,0,0,0,255,anomaly
49,115,0,0,0,255,normal
45,76,0,0,0,255,normal
0,0,0,0,0,255,anomaly
6,135,0,0,0,60,normal
385,361,1,0,0,75,normal
0,0,0,0,0,255,anomaly
246,772,1,1,0,251,normal
8,0,0,0,0,1,anomaly
312,575,1,0,0,255,normal
1498,4152,1,1,0,76,normal
0,0,0,0,0,156,anomaly
18,0,0,0,0,1,anomaly
44,132,0,0,0,255,normal
0,0,0,0,0,25,normal
42,42,0,0,0,255,normal
28,0,0,0,0,255,anomaly
163,1510,1,0,0,3,normal
802,327,1,0,0,60,normal
0,0,0,0,0,255,anomaly
245,0,1,0,0,133,normal
0,0,0,0,0,94,anomaly
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
249,1875,1,0,0,255,normal
15,0,1,0,0,22,normal
172,3748,1,0,0,4,normal
213,122,1,0,0,255,normal
341,1229,1,0,0,9,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,88,anomaly
4189,0,0,0,0,49,normal
111,34,0,0,0,56,normal
0,0,0,0,0,197,anomaly
0,0,0,0,0,255,anomaly
202,1352,1,0,0,22,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
335,580,1,0,0,82,normal
0,0,0,0,0,255,anomaly
306,574,1,0,0,8,normal
127,44,0,0,0,157,normal
520,0,0,0,0,5,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,65,anomaly
222,724,1,0,0,87,normal
52,105,0,0,0,44,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,21,normal
5319,0,1,0,0,159,normal
0,180,0,0,0,4,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
245,0,1,0,0,80,normal
8,0,0,0,0,3,anomaly
319,1338,1,0,0,83,normal
282,1828,1,0,0,9,normal
270,10699,1,0,0,8,normal
396,4037,1,0,0,255,normal
2146,332,1,0,0,210,normal
30,30,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
374,6410,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
334,0,1,0,0,15,anomaly
334,2488,1,0,0,185,normal
0,0,0,0,0,255,anomaly
342,453,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
244,9737,1,0,0,98,normal
12165,0,0,0,0,255,normal
273,5320,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,28,normal
0,0,0,0,0,255,anomaly
235,128,1,0,0,116,normal
0,0,0,0,0,255,anomaly
271,732,1,0,0,111,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
146,105,0,0,0,255,normal
848,330,1,0,0,143,normal
45,133,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
334,382,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,75,anomaly
2931,326,1,0,0,255,normal
0,0,0,0,0,255,anomaly
289,901,1,0,0,39,normal
274,2592,1,0,0,25,normal
217,1856,1,0,0,255,normal
303,2991,1,0,0,22,normal
205,649,1,0,0,255,normal
0,0,0,0,0,20,normal
8,0,0,0,0,2,anomaly
227,717,1,0,0,255,normal
322,10220,1,0,0,255,normal
229,7149,1,0,0,255,normal
0,0,0,0,0,255,anomaly
71,44,0,0,0,255,normal
1,0,0,0,0,255,anomaly
8,0,0,0,0,3,anomaly
4866,72771,1,0,0,255,normal
8,0,0,0,0,2,anomaly
161,6684,1,0,0,37,normal
0,0,0,0,0,255,anomaly
45,117,0,0,0,255,normal
0,0,0,0,0,255,anomaly
272,822,1,0,0,6,normal
307,1492,1,0,0,255,normal
1500,4152,1,1,0,206,normal
312,396,1,0,0,255,normal
233,275,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
336,354,1,0,0,163,normal
0,0,0,0,0,83,anomaly
335,2370,1,0,0,135,normal
1478,387,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,3,normal
0,0,0,0,0,255,anomaly
641,0,1,0,0,7,normal
0,0,0,0,0,255,anomaly
14,37,0,0,0,168,normal
44,132,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
222,7208,1,0,0,255,normal
30,0,0,0,0,181,normal
0,0,0,0,0,255,anomaly
320,2367,1,0,0,255,normal
0,0,0,0,0,255,anomaly
295,1408,1,0,0,105,normal
0,0,0,0,0,255,anomaly
260,7334,1,0,0,96,normal
44,73,0,0,0,255,normal
0,0,0,0,0,255,anomaly
748,0,0,0,0,92,normal
207,0,0,0,0,94,anomaly
253,1721,1,0,0,168,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
46,46,0,0,0,255,normal
44,44,0,0,0,255,normal
189,9345,1,0,0,3,normal
160,10210,1,0,0,5,normal
37681,40396,1,0,0,88,normal
1162,333,1,0,0,20,normal
323,343,1,0,0,55,normal
10,36,1,0,0,98,normal
12,0,1,0,0,235,normal
0,0,0,0,0,255,anomaly
75,43,0,0,0,255,normal
306,309,1,0,0,159,normal
28,0,0,0,0,255,anomaly
325,856,1,0,0,104,normal
520,0,0,0,0,109,anomaly
0,0,0,0,0,255,anomaly
176,925,1,0,0,45,normal
1342,0,1,0,0,187,normal
248,12635,1,0,0,255,normal
0,0,0,0,0,197,anomaly
0,0,0,0,0,198,anomaly
0,0,0,0,0,255,anomaly
218,281,1,0,0,53,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
263,5264,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,125,0,0,0,255,normal
244,402,1,0,0,255,normal
243,281,1,0,0,67,normal
291,574,1,0,0,255,normal
0,0,0,0,0,255,anomaly
932,327,1,0,0,12,normal
8,0,0,0,0,1,anomaly
259,459,1,0,0,23,normal
0,0,0,0,0,3,normal
374,1861,1,0,0,64,normal
0,0,0,0,0,199,anomaly
277,13083,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
9,0,0,0,0,35,normal
44,131,0,0,0,255,normal
0,0,0,0,0,255,anomaly
348,14642,1,0,0,237,normal
0,0,0,0,0,255,anomaly
45,45,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
293,2530,1,0,0,255,normal
0,0,0,0,0,145,normal
261,392,1,0,0,255,normal
164,4105,1,0,0,56,normal
16115,0,1,0,0,18,normal
0,0,0,0,0,255,anomaly
43,74,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
101,4427,0,0,0,32,normal
294,2472,1,0,0,18,normal
0,0,0,0,0,255,anomaly
199,601,1,0,0,90,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
111,44,0,0,0,255,normal
0,0,0,0,0,255,anomaly
346,215,1,0,0,80,normal
202,1320,1,0,0,56,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
229,306,1,0,0,19,normal
343,5121,1,0,0,38,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,12,anomaly
0,0,0,0,0,255,anomaly
44,67,0,0,0,255,normal
7045,0,1,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1101,331,1,0,0,200,normal
289,174,1,0,0,18,normal
0,0,0,0,0,255,anomaly
249,1092,1,0,0,255,normal
1,0,0,0,0,255,anomaly
329,2189,1,0,0,124,normal
280,5592,1,0,0,69,normal
0,0,0,0,0,255,anomaly
181,14276,1,0,0,85,normal
44,132,0,0,0,255,normal
8,0,0,0,0,2,anomaly
43,43,0,0,0,255,normal
0,0,0,0,0,255,anomaly
231,417,1,0,0,17,normal
105,0,0,0,0,187,normal
0,0,0,0,0,239,anomaly
1143,329,1,0,0,162,normal
0,0,0,0,0,255,anomaly
233,2239,1,0,0,255,normal
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
328,1912,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1250,2451,1,1,0,255,anomaly
45,136,0,0,0,255,normal
0,0,0,0,0,255,anomaly
44,132,0,0,0,255,normal
0,0,0,0,0,255,anomaly
273,4834,1,0,0,6,normal
8,0,0,0,0,2,anomaly
191,1392,1,0,0,1,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
308,1924,1,0,0,180,normal
203,0,1,0,0,87,normal
228,4781,1,0,0,255,normal
0,0,0,0,0,255,anomaly
166,24084,1,0,0,2,normal
263,3253,1,0,0,231,normal
224,5024,1,0,0,9,normal
330,350,1,0,0,221,normal
0,4,0,0,0,24,normal
28,0,0,0,0,218,anomaly
8,0,0,0,0,1,anomaly
368,2751,1,0,0,23,normal
192,0,1,0,0,5,normal
2277,328,1,0,0,247,normal
0,0,0,0,0,255,anomaly
147,3253,1,0,0,5,normal
302,2039,1,0,0,5,normal
28,0,0,0,0,255,anomaly
651,480,1,0,0,255,normal
4071,332,1,0,0,178,normal
218,13294,1,0,0,3,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
187,1330,1,0,0,76,normal
0,0,0,0,0,255,anomaly
